CBSA,FIPS,NAME,LSAD
31500,18077,"Jefferson County, IN",County or equivalent
31580,,"Madisonville, KY",Micropolitan Statistical Area
31580,21107,"Hopkins County, KY",County or equivalent
31620,,"Magnolia, AR",Micropolitan Statistical Area
31620,5027,"Columbia County, AR",County or equivalent
31660,,"Malone, NY",Micropolitan Statistical Area
31660,36033,"Franklin County, NY",County or equivalent
31680,,"Malvern, AR",Micropolitan Statistical Area
31680,5059,"Hot Spring County, AR",County or equivalent
31820,,"Manitowoc, WI",Micropolitan Statistical Area
31820,55071,"Manitowoc County, WI",County or equivalent
31930,,"Marietta, OH",Micropolitan Statistical Area
31930,39167,"Washington County, OH",County or equivalent
31940,,"Marinette, WI-MI",Micropolitan Statistical Area
31940,26109,"Menominee County, MI",County or equivalent
31940,55075,"Marinette County, WI",County or equivalent
31980,,"Marion, IN",Micropolitan Statistical Area
31980,18053,"Grant County, IN",County or equivalent
32000,,"Marion, NC",Micropolitan Statistical Area
32000,37111,"McDowell County, NC",County or equivalent
32020,,"Marion, OH",Micropolitan Statistical Area
32020,39101,"Marion County, OH",County or equivalent
32100,,"Marquette, MI",Micropolitan Statistical Area
32100,26103,"Marquette County, MI",County or equivalent
32140,,"Marshall, MN",Micropolitan Statistical Area
32140,27083,"Lyon County, MN",County or equivalent
32180,,"Marshall, MO",Micropolitan Statistical Area
32180,29195,"Saline County, MO",County or equivalent
32260,,"Marshalltown, IA",Micropolitan Statistical Area
32260,19127,"Marshall County, IA",County or equivalent
32280,,"Martin, TN",Micropolitan Statistical Area
32280,47183,"Weakley County, TN",County or equivalent
32300,,"Martinsville, VA",Micropolitan Statistical Area
32300,51089,"Henry County, VA",County or equivalent
32300,51690,"Martinsville city, VA",County or equivalent
32340,,"Maryville, MO",Micropolitan Statistical Area
32340,29147,"Nodaway County, MO",County or equivalent
32380,,"Mason City, IA",Micropolitan Statistical Area
32380,19033,"Cerro Gordo County, IA",County or equivalent
32380,19195,"Worth County, IA",County or equivalent
32460,,"Mayfield, KY",Micropolitan Statistical Area
32460,21083,"Graves County, KY",County or equivalent
32500,,"Maysville, KY",Micropolitan Statistical Area
32500,21161,"Mason County, KY",County or equivalent
32540,,"McAlester, OK",Micropolitan Statistical Area
32540,40121,"Pittsburg County, OK",County or equivalent
32620,,"McComb, MS",Micropolitan Statistical Area
32620,28113,"Pike County, MS",County or equivalent
32660,,"McMinnville, TN",Micropolitan Statistical Area
32660,47177,"Warren County, TN",County or equivalent
32700,,"McPherson, KS",Micropolitan Statistical Area
32700,20113,"McPherson County, KS",County or equivalent
32740,,"Meadville, PA",Micropolitan Statistical Area
32740,42039,"Crawford County, PA",County or equivalent
32860,,"Menomonie, WI",Micropolitan Statistical Area
32860,55033,"Dunn County, WI",County or equivalent
32940,,"Meridian, MS",Micropolitan Statistical Area
32940,28023,"Clarke County, MS",County or equivalent
32940,28069,"Kemper County, MS",County or equivalent
32940,28075,"Lauderdale County, MS",County or equivalent
33020,,"Mexico, MO",Micropolitan Statistical Area
33020,29007,"Audrain County, MO",County or equivalent
33060,,"Miami, OK",Micropolitan Statistical Area
33060,40115,"Ottawa County, OK",County or equivalent
33180,,"Middlesborough, KY",Micropolitan Statistical Area
33180,21013,"Bell County, KY",County or equivalent
33300,,"Milledgeville, GA",Micropolitan Statistical Area
33300,13009,"Baldwin County, GA",County or equivalent
33300,13141,"Hancock County, GA",County or equivalent
33380,,"Minden, LA",Micropolitan Statistical Area
33380,22119,"Webster Parish, LA",County or equivalent
33420,,"Mineral Wells, TX",Micropolitan Statistical Area
33420,48363,"Palo Pinto County, TX",County or equivalent
33500,,"Minot, ND",Micropolitan Statistical Area
33500,38049,"McHenry County, ND",County or equivalent
33500,38075,"Renville County, ND",County or equivalent
33500,38101,"Ward County, ND",County or equivalent
33580,,"Mitchell, SD",Micropolitan Statistical Area
33580,46035,"Davison County, SD",County or equivalent
33580,46061,"Hanson County, SD",County or equivalent
33620,,"Moberly, MO",Micropolitan Statistical Area
33620,29175,"Randolph County, MO",County or equivalent
33940,,"Montrose, CO",Micropolitan Statistical Area
33940,8085,"Montrose County, CO",County or equivalent
33940,8091,"Ouray County, CO",County or equivalent
33980,,"Morehead City, NC",Micropolitan Statistical Area
33980,37031,"Carteret County, NC",County or equivalent
34020,,"Morgan City, LA",Micropolitan Statistical Area
34020,22101,"St. Mary Parish, LA",County or equivalent
34140,,"Moscow, ID",Micropolitan Statistical Area
34140,16057,"Latah County, ID",County or equivalent
34180,,"Moses Lake, WA",Micropolitan Statistical Area
34180,53025,"Grant County, WA",County or equivalent
34220,,"Moultrie, GA",Micropolitan Statistical Area
34220,13071,"Colquitt County, GA",County or equivalent
34260,,"Mountain Home, AR",Micropolitan Statistical Area
34260,5005,"Baxter County, AR",County or equivalent
34300,,"Mountain Home, ID",Micropolitan Statistical Area
34300,16039,"Elmore County, ID",County or equivalent
34340,,"Mount Airy, NC",Micropolitan Statistical Area
34340,37171,"Surry County, NC",County or equivalent
34350,,"Mount Gay-Shamrock, WV",Micropolitan Statistical Area
34350,54045,"Logan County, WV",County or equivalent
34380,,"Mount Pleasant, MI",Micropolitan Statistical Area
34380,26073,"Isabella County, MI",County or equivalent
34420,,"Mount Pleasant, TX",Micropolitan Statistical Area
34420,48063,"Camp County, TX",County or equivalent
34420,48449,"Titus County, TX",County or equivalent
34460,,"Mount Sterling, KY",Micropolitan Statistical Area
34460,21011,"Bath County, KY",County or equivalent
34460,21165,"Menifee County, KY",County or equivalent
34460,21173,"Montgomery County, KY",County or equivalent
34500,,"Mount Vernon, IL",Micropolitan Statistical Area
34500,17081,"Jefferson County, IL",County or equivalent
34540,,"Mount Vernon, OH",Micropolitan Statistical Area
34540,39083,"Knox County, OH",County or equivalent
34660,,"Murray, KY",Micropolitan Statistical Area
34660,21035,"Calloway County, KY",County or equivalent
34700,,"Muscatine, IA",Micropolitan Statistical Area
34700,19139,"Muscatine County, IA",County or equivalent
34780,,"Muskogee, OK",Micropolitan Statistical Area
34780,40101,"Muskogee County, OK",County or equivalent
34860,,"Nacogdoches, TX",Micropolitan Statistical Area
34860,48347,"Nacogdoches County, TX",County or equivalent
35020,,"Natchez, MS-LA",Micropolitan Statistical Area
35020,22029,"Concordia Parish, LA",County or equivalent
35020,28001,"Adams County, MS",County or equivalent
35060,,"Natchitoches, LA",Micropolitan Statistical Area
35060,22069,"Natchitoches Parish, LA",County or equivalent
35140,,"Newberry, SC",Micropolitan Statistical Area
35140,45071,"Newberry County, SC",County or equivalent
35220,,"New Castle, IN",Micropolitan Statistical Area
35220,18065,"Henry County, IN",County or equivalent
35260,,"New Castle, PA",Micropolitan Statistical Area
35260,42073,"Lawrence County, PA",County or equivalent
35420,,"New Philadelphia-Dover, OH",Micropolitan Statistical Area
35420,39157,"Tuscarawas County, OH",County or equivalent
35440,,"Newport, OR",Micropolitan Statistical Area
35440,41041,"Lincoln County, OR",County or equivalent
35460,,"Newport, TN",Micropolitan Statistical Area
35460,47029,"Cocke County, TN",County or equivalent
35580,,"New Ulm, MN",Micropolitan Statistical Area
35580,27015,"Brown County, MN",County or equivalent
35700,,"Nogales, AZ",Micropolitan Statistical Area
35700,4023,"Santa Cruz County, AZ",County or equivalent
35740,,"Norfolk, NE",Micropolitan Statistical Area
35740,31119,"Madison County, NE",County or equivalent
35740,31139,"Pierce County, NE",County or equivalent
35740,31167,"Stanton County, NE",County or equivalent
35820,,"North Platte, NE",Micropolitan Statistical Area
35820,31111,"Lincoln County, NE",County or equivalent
35820,31113,"Logan County, NE",County or equivalent
35820,31117,"McPherson County, NE",County or equivalent
35860,,"North Vernon, IN",Micropolitan Statistical Area
35860,18079,"Jennings County, IN",County or equivalent
35900,,"North Wilkesboro, NC",Micropolitan Statistical Area
35900,37193,"Wilkes County, NC",County or equivalent
35940,,"Norwalk, OH",Micropolitan Statistical Area
35940,39077,"Huron County, OH",County or equivalent
36020,,"Oak Harbor, WA",Micropolitan Statistical Area
36020,53029,"Island County, WA",County or equivalent
36300,,"Ogdensburg-Massena, NY",Micropolitan Statistical Area
36300,36089,"St. Lawrence County, NY",County or equivalent
36340,,"Oil City, PA",Micropolitan Statistical Area
36340,42121,"Venango County, PA",County or equivalent
36380,,"Okeechobee, FL",Micropolitan Statistical Area
36380,12093,"Okeechobee County, FL",County or equivalent
36460,,"Olean, NY",Micropolitan Statistical Area
36460,36009,"Cattaraugus County, NY",County or equivalent
36580,,"Oneonta, NY",Micropolitan Statistical Area
36580,36077,"Otsego County, NY",County or equivalent
36620,,"Ontario, OR-ID",Micropolitan Statistical Area
36620,16075,"Payette County, ID",County or equivalent
36620,41045,"Malheur County, OR",County or equivalent
36660,,"Opelousas, LA",Micropolitan Statistical Area
36660,22097,"St. Landry Parish, LA",County or equivalent
36700,,"Orangeburg, SC",Micropolitan Statistical Area
36700,45075,"Orangeburg County, SC",County or equivalent
36820,,"Oskaloosa, IA",Micropolitan Statistical Area
36820,19123,"Mahaska County, IA",County or equivalent
36830,,"Othello, WA",Micropolitan Statistical Area
36830,53001,"Adams County, WA",County or equivalent
36837,,"Ottawa, IL",Micropolitan Statistical Area
36837,17011,"Bureau County, IL",County or equivalent
36837,17099,"LaSalle County, IL",County or equivalent
36837,17155,"Putnam County, IL",County or equivalent
36840,,"Ottawa, KS",Micropolitan Statistical Area
36840,20059,"Franklin County, KS",County or equivalent
36900,,"Ottumwa, IA",Micropolitan Statistical Area
36900,19179,"Wapello County, IA",County or equivalent
36940,,"Owatonna, MN",Micropolitan Statistical Area
36940,27147,"Steele County, MN",County or equivalent
37060,,"Oxford, MS",Micropolitan Statistical Area
37060,28071,"Lafayette County, MS",County or equivalent
37120,,"Ozark, AL",Micropolitan Statistical Area
37120,1045,"Dale County, AL",County or equivalent
37140,,"Paducah, KY-IL",Micropolitan Statistical Area
37140,17127,"Massac County, IL",County or equivalent
37140,21007,"Ballard County, KY",County or equivalent
37140,21139,"Livingston County, KY",County or equivalent
37140,21145,"McCracken County, KY",County or equivalent
37220,,"Pahrump, NV",Micropolitan Statistical Area
37220,32023,"Nye County, NV",County or equivalent
37260,,"Palatka, FL",Micropolitan Statistical Area
37260,12107,"Putnam County, FL",County or equivalent
37300,,"Palestine, TX",Micropolitan Statistical Area
37300,48001,"Anderson County, TX",County or equivalent
37420,,"Pampa, TX",Micropolitan Statistical Area
37420,48179,"Gray County, TX",County or equivalent
37420,48393,"Roberts County, TX",County or equivalent
37500,,"Paragould, AR",Micropolitan Statistical Area
37500,5055,"Greene County, AR",County or equivalent
37540,,"Paris, TN",Micropolitan Statistical Area
37540,47079,"Henry County, TN",County or equivalent
37580,,"Paris, TX",Micropolitan Statistical Area
37580,48277,"Lamar County, TX",County or equivalent
37660,,"Parsons, KS",Micropolitan Statistical Area
37660,20099,"Labette County, KS",County or equivalent
37740,,"Payson, AZ",Micropolitan Statistical Area
37740,4007,"Gila County, AZ",County or equivalent
37770,,"Pearsall, TX",Micropolitan Statistical Area
37770,48163,"Frio County, TX",County or equivalent
37780,,"Pecos, TX",Micropolitan Statistical Area
37780,48301,"Loving County, TX",County or equivalent
37780,48389,"Reeves County, TX",County or equivalent
37800,,"Pella, IA",Micropolitan Statistical Area
37800,19125,"Marion County, IA",County or equivalent
37940,,"Peru, IN",Micropolitan Statistical Area
37940,18103,"Miami County, IN",County or equivalent
38100,,"Picayune, MS",Micropolitan Statistical Area
38100,28109,"Pearl River County, MS",County or equivalent
38180,,"Pierre, SD",Micropolitan Statistical Area
38180,46065,"Hughes County, SD",County or equivalent
38180,46117,"Stanley County, SD",County or equivalent
38240,,"Pinehurst-Southern Pines, NC",Micropolitan Statistical Area
38240,37125,"Moore County, NC",County or equivalent
38260,,"Pittsburg, KS",Micropolitan Statistical Area
38260,20037,"Crawford County, KS",County or equivalent
38380,,"Plainview, TX",Micropolitan Statistical Area
38380,48189,"Hale County, TX",County or equivalent
38420,,"Platteville, WI",Micropolitan Statistical Area
38420,55043,"Grant County, WI",County or equivalent
38460,,"Plattsburgh, NY",Micropolitan Statistical Area
38460,36019,"Clinton County, NY",County or equivalent
38500,,"Plymouth, IN",Micropolitan Statistical Area
38500,18099,"Marshall County, IN",County or equivalent
38580,,"Point Pleasant, WV-OH",Micropolitan Statistical Area
38580,39053,"Gallia County, OH",County or equivalent
38580,54053,"Mason County, WV",County or equivalent
38620,,"Ponca City, OK",Micropolitan Statistical Area
38620,40071,"Kay County, OK",County or equivalent
38700,,"Pontiac, IL",Micropolitan Statistical Area
38700,17105,"Livingston County, IL",County or equivalent
38740,,"Poplar Bluff, MO",Micropolitan Statistical Area
38740,29023,"Butler County, MO",County or equivalent
38740,29181,"Ripley County, MO",County or equivalent
38780,,"Portales, NM",Micropolitan Statistical Area
38780,35041,"Roosevelt County, NM",County or equivalent
38820,,"Port Angeles, WA",Micropolitan Statistical Area
38820,53009,"Clallam County, WA",County or equivalent
38920,,"Port Lavaca, TX",Micropolitan Statistical Area
38920,48057,"Calhoun County, TX",County or equivalent
39020,,"Portsmouth, OH",Micropolitan Statistical Area
39020,39145,"Scioto County, OH",County or equivalent
39060,,"Pottsville, PA",Micropolitan Statistical Area
39060,42107,"Schuylkill County, PA",County or equivalent
39220,,"Price, UT",Micropolitan Statistical Area
39220,49007,"Carbon County, UT",County or equivalent
39260,,"Prineville, OR",Micropolitan Statistical Area
39260,41013,"Crook County, OR",County or equivalent
39420,,"Pullman, WA",Micropolitan Statistical Area
39420,53075,"Whitman County, WA",County or equivalent
39500,,"Quincy, IL-MO",Micropolitan Statistical Area
39500,17001,"Adams County, IL",County or equivalent
39500,29111,"Lewis County, MO",County or equivalent
39700,,"Raymondville, TX",Micropolitan Statistical Area
39700,48489,"Willacy County, TX",County or equivalent
39780,,"Red Bluff, CA",Micropolitan Statistical Area
39780,6103,"Tehama County, CA",County or equivalent
39860,,"Red Wing, MN",Micropolitan Statistical Area
39860,27049,"Goodhue County, MN",County or equivalent
39940,,"Rexburg, ID",Micropolitan Statistical Area
39940,16043,"Fremont County, ID",County or equivalent
39940,16065,"Madison County, ID",County or equivalent
39980,,"Richmond, IN",Micropolitan Statistical Area
39980,18177,"Wayne County, IN",County or equivalent
40080,,"Richmond-Berea, KY",Micropolitan Statistical Area
40080,21065,"Estill County, KY",County or equivalent
40080,21151,"Madison County, KY",County or equivalent
40100,,"Rio Grande City-Roma, TX",Micropolitan Statistical Area
40100,48427,"Starr County, TX",County or equivalent
40180,,"Riverton, WY",Micropolitan Statistical Area
40180,56013,"Fremont County, WY",County or equivalent
40260,,"Roanoke Rapids, NC",Micropolitan Statistical Area
40260,37083,"Halifax County, NC",County or equivalent
40260,37131,"Northampton County, NC",County or equivalent
40300,,"Rochelle, IL",Micropolitan Statistical Area
40300,17141,"Ogle County, IL",County or equivalent
40460,,"Rockingham, NC",Micropolitan Statistical Area
40460,37153,"Richmond County, NC",County or equivalent
40530,,"Rockport, TX",Micropolitan Statistical Area
40530,48007,"Aransas County, TX",County or equivalent
40540,,"Rock Springs, WY",Micropolitan Statistical Area
40540,56037,"Sweetwater County, WY",County or equivalent
40620,,"Rolla, MO",Micropolitan Statistical Area
40620,29161,"Phelps County, MO",County or equivalent
40700,,"Roseburg, OR",Micropolitan Statistical Area
40700,41019,"Douglas County, OR",County or equivalent
40740,,"Roswell, NM",Micropolitan Statistical Area
40740,35005,"Chaves County, NM",County or equivalent
40760,,"Ruidoso, NM",Micropolitan Statistical Area
40760,35027,"Lincoln County, NM",County or equivalent
40780,,"Russellville, AR",Micropolitan Statistical Area
40780,5115,"Pope County, AR",County or equivalent
40780,5149,"Yell County, AR",County or equivalent
40820,,"Ruston, LA",Micropolitan Statistical Area
40820,22061,"Lincoln Parish, LA",County or equivalent
40860,,"Rutland, VT",Micropolitan Statistical Area
40860,50021,"Rutland County, VT",County or equivalent
40940,,"Safford, AZ",Micropolitan Statistical Area
40940,4009,"Graham County, AZ",County or equivalent
41220,,"St. Marys, GA",Micropolitan Statistical Area
41220,13039,"Camden County, GA",County or equivalent
41260,,"St. Marys, PA",Micropolitan Statistical Area
41260,42047,"Elk County, PA",County or equivalent
41400,,"Salem, OH",Micropolitan Statistical Area
41400,39029,"Columbiana County, OH",County or equivalent
41460,,"Salina, KS",Micropolitan Statistical Area
41460,20143,"Ottawa County, KS",County or equivalent
41460,20169,"Saline County, KS",County or equivalent
41760,,"Sandpoint, ID",Micropolitan Statistical Area
41760,16017,"Bonner County, ID",County or equivalent
41780,,"Sandusky, OH",Micropolitan Statistical Area
41780,39043,"Erie County, OH",County or equivalent
41820,,"Sanford, NC",Micropolitan Statistical Area
41820,37105,"Lee County, NC",County or equivalent
42300,,"Sault Ste. Marie, MI",Micropolitan Statistical Area
42300,26033,"Chippewa County, MI",County or equivalent
42380,,"Sayre, PA",Micropolitan Statistical Area
42380,42015,"Bradford County, PA",County or equivalent
42420,,"Scottsbluff, NE",Micropolitan Statistical Area
42420,31007,"Banner County, NE",County or equivalent
42420,31157,"Scotts Bluff County, NE",County or equivalent
42420,31165,"Sioux County, NE",County or equivalent
42460,,"Scottsboro, AL",Micropolitan Statistical Area
42460,1071,"Jackson County, AL",County or equivalent
42500,,"Scottsburg, IN",Micropolitan Statistical Area
42500,18143,"Scott County, IN",County or equivalent
42620,,"Searcy, AR",Micropolitan Statistical Area
42620,5145,"White County, AR",County or equivalent
42740,,"Sedalia, MO",Micropolitan Statistical Area
42740,29159,"Pettis County, MO",County or equivalent
42780,,"Selinsgrove, PA",Micropolitan Statistical Area
42780,42109,"Snyder County, PA",County or equivalent
42820,,"Selma, AL",Micropolitan Statistical Area
42820,1047,"Dallas County, AL",County or equivalent
42860,,"Seneca, SC",Micropolitan Statistical Area
42860,45073,"Oconee County, SC",County or equivalent
42900,,"Seneca Falls, NY",Micropolitan Statistical Area
42900,36099,"Seneca County, NY",County or equivalent
42940,,"Sevierville, TN",Micropolitan Statistical Area
42940,47155,"Sevier County, TN",County or equivalent
42980,,"Seymour, IN",Micropolitan Statistical Area
42980,18071,"Jackson County, IN",County or equivalent
43020,,"Shawano, WI",Micropolitan Statistical Area
43020,55078,"Menominee County, WI",County or equivalent
43020,55115,"Shawano County, WI",County or equivalent
43060,,"Shawnee, OK",Micropolitan Statistical Area
43060,40125,"Pottawatomie County, OK",County or equivalent
43140,,"Shelby, NC",Micropolitan Statistical Area
43140,37045,"Cleveland County, NC",County or equivalent
43180,,"Shelbyville, TN",Micropolitan Statistical Area
43180,47003,"Bedford County, TN",County or equivalent
43220,,"Shelton, WA",Micropolitan Statistical Area
43220,53045,"Mason County, WA",County or equivalent
43260,,"Sheridan, WY",Micropolitan Statistical Area
43260,56033,"Sheridan County, WY",County or equivalent
43320,,"Show Low, AZ",Micropolitan Statistical Area
43320,4017,"Navajo County, AZ",County or equivalent
43380,,"Sidney, OH",Micropolitan Statistical Area
43380,39149,"Shelby County, OH",County or equivalent
43460,,"Sikeston, MO",Micropolitan Statistical Area
43460,29201,"Scott County, MO",County or equivalent
43500,,"Silver City, NM",Micropolitan Statistical Area
43500,35017,"Grant County, NM",County or equivalent
43660,,"Snyder, TX",Micropolitan Statistical Area
43660,48415,"Scurry County, TX",County or equivalent
43700,,"Somerset, KY",Micropolitan Statistical Area
43700,21199,"Pulaski County, KY",County or equivalent
43740,,"Somerset, PA",Micropolitan Statistical Area
43740,42111,"Somerset County, PA",County or equivalent
43760,,"Sonora, CA",Micropolitan Statistical Area
43760,6109,"Tuolumne County, CA",County or equivalent
43940,,"Spearfish, SD",Micropolitan Statistical Area
43940,46081,"Lawrence County, SD",County or equivalent
43980,,"Spencer, IA",Micropolitan Statistical Area
43980,19041,"Clay County, IA",County or equivalent
44020,,"Spirit Lake, IA",Micropolitan Statistical Area
44020,19059,"Dickinson County, IA",County or equivalent
44260,,"Starkville, MS",Micropolitan Statistical Area
44260,28105,"Oktibbeha County, MS",County or equivalent
44260,28155,"Webster County, MS",County or equivalent
44340,,"Statesboro, GA",Micropolitan Statistical Area
44340,13031,"Bulloch County, GA",County or equivalent
44460,,"Steamboat Springs, CO",Micropolitan Statistical Area
44460,8107,"Routt County, CO",County or equivalent
44500,,"Stephenville, TX",Micropolitan Statistical Area
44500,48143,"Erath County, TX",County or equivalent
44540,,"Sterling, CO",Micropolitan Statistical Area
44540,8075,"Logan County, CO",County or equivalent
44580,,"Sterling, IL",Micropolitan Statistical Area
44580,17195,"Whiteside County, IL",County or equivalent
44620,,"Stevens Point, WI",Micropolitan Statistical Area
44620,55097,"Portage County, WI",County or equivalent
44660,,"Stillwater, OK",Micropolitan Statistical Area
44660,40119,"Payne County, OK",County or equivalent
44740,,"Storm Lake, IA",Micropolitan Statistical Area
44740,19021,"Buena Vista County, IA",County or equivalent
44780,,"Sturgis, MI",Micropolitan Statistical Area
44780,26149,"St. Joseph County, MI",County or equivalent
44860,,"Sulphur Springs, TX",Micropolitan Statistical Area
44860,48223,"Hopkins County, TX",County or equivalent
44900,,"Summerville, GA",Micropolitan Statistical Area
44900,13055,"Chattooga County, GA",County or equivalent
44980,,"Sunbury, PA",Micropolitan Statistical Area
44980,42097,"Northumberland County, PA",County or equivalent
45000,,"Susanville, CA",Micropolitan Statistical Area
45000,6035,"Lassen County, CA",County or equivalent
45020,,"Sweetwater, TX",Micropolitan Statistical Area
45020,48353,"Nolan County, TX",County or equivalent
45140,,"Tahlequah, OK",Micropolitan Statistical Area
45140,40021,"Cherokee County, OK",County or equivalent
45180,,"Talladega-Sylacauga, AL",Micropolitan Statistical Area
45180,1121,"Talladega County, AL",County or equivalent
45340,,"Taos, NM",Micropolitan Statistical Area
45340,35055,"Taos County, NM",County or equivalent
45380,,"Taylorville, IL",Micropolitan Statistical Area
45380,17021,"Christian County, IL",County or equivalent
45520,,"The Dalles, OR",Micropolitan Statistical Area
45520,41065,"Wasco County, OR",County or equivalent
45580,,"Thomaston, GA",Micropolitan Statistical Area
45580,13293,"Upson County, GA",County or equivalent
45620,,"Thomasville, GA",Micropolitan Statistical Area
45620,13275,"Thomas County, GA",County or equivalent
45660,,"Tiffin, OH",Micropolitan Statistical Area
45660,39147,"Seneca County, OH",County or equivalent
45700,,"Tifton, GA",Micropolitan Statistical Area
45700,13277,"Tift County, GA",County or equivalent
45740,,"Toccoa, GA",Micropolitan Statistical Area
45740,13257,"Stephens County, GA",County or equivalent
45860,,"Torrington, CT",Micropolitan Statistical Area
45860,9005,"Litchfield County, CT",County or equivalent
45900,,"Traverse City, MI",Micropolitan Statistical Area
45900,26019,"Benzie County, MI",County or equivalent
45900,26055,"Grand Traverse County, MI",County or equivalent
45900,26079,"Kalkaska County, MI",County or equivalent
45900,26089,"Leelanau County, MI",County or equivalent
45980,,"Troy, AL",Micropolitan Statistical Area
45980,1109,"Pike County, AL",County or equivalent
46020,,"Truckee-Grass Valley, CA",Micropolitan Statistical Area
46020,6057,"Nevada County, CA",County or equivalent
46100,,"Tullahoma-Manchester, TN",Micropolitan Statistical Area
46100,47031,"Coffee County, TN",County or equivalent
46100,47051,"Franklin County, TN",County or equivalent
46100,47127,"Moore County, TN",County or equivalent
46180,,"Tupelo, MS",Micropolitan Statistical Area
46180,28057,"Itawamba County, MS",County or equivalent
46180,28081,"Lee County, MS",County or equivalent
46180,28115,"Pontotoc County, MS",County or equivalent
46180,28117,"Prentiss County, MS",County or equivalent
46380,,"Ukiah, CA",Micropolitan Statistical Area
46380,6045,"Mendocino County, CA",County or equivalent
46420,,"Union, SC",Micropolitan Statistical Area
46420,45087,"Union County, SC",County or equivalent
46460,,"Union City, TN",Micropolitan Statistical Area
46460,47131,"Obion County, TN",County or equivalent
46500,,"Urbana, OH",Micropolitan Statistical Area
46500,39021,"Champaign County, OH",County or equivalent
46620,,"Uvalde, TX",Micropolitan Statistical Area
46620,48463,"Uvalde County, TX",County or equivalent
46780,,"Van Wert, OH",Micropolitan Statistical Area
46780,39161,"Van Wert County, OH",County or equivalent
46820,,"Vermillion, SD",Micropolitan Statistical Area
46820,46027,"Clay County, SD",County or equivalent
46860,,"Vernal, UT",Micropolitan Statistical Area
46860,49047,"Uintah County, UT",County or equivalent
46900,,"Vernon, TX",Micropolitan Statistical Area
46900,48487,"Wilbarger County, TX",County or equivalent
46980,,"Vicksburg, MS",Micropolitan Statistical Area
46980,28149,"Warren County, MS",County or equivalent
47080,,"Vidalia, GA",Micropolitan Statistical Area
47080,13209,"Montgomery County, GA",County or equivalent
47080,13279,"Toombs County, GA",County or equivalent
47180,,"Vincennes, IN",Micropolitan Statistical Area
47180,18083,"Knox County, IN",County or equivalent
47240,,"Vineyard Haven, MA",Micropolitan Statistical Area
47240,25007,"Dukes County, MA",County or equivalent
47340,,"Wabash, IN",Micropolitan Statistical Area
47340,18169,"Wabash County, IN",County or equivalent
47420,,"Wahpeton, ND-MN",Micropolitan Statistical Area
47420,27167,"Wilkin County, MN",County or equivalent
47420,38077,"Richland County, ND",County or equivalent
47540,,"Wapakoneta, OH",Micropolitan Statistical Area
47540,39011,"Auglaize County, OH",County or equivalent
47620,,"Warren, PA",Micropolitan Statistical Area
47620,42123,"Warren County, PA",County or equivalent
47660,,"Warrensburg, MO",Micropolitan Statistical Area
47660,29101,"Johnson County, MO",County or equivalent
47700,,"Warsaw, IN",Micropolitan Statistical Area
47700,18085,"Kosciusko County, IN",County or equivalent
47780,,"Washington, IN",Micropolitan Statistical Area
47780,18027,"Daviess County, IN",County or equivalent
47820,,"Washington, NC",Micropolitan Statistical Area
47820,37013,"Beaufort County, NC",County or equivalent
47920,,"Washington Court House, OH",Micropolitan Statistical Area
47920,39047,"Fayette County, OH",County or equivalent
47980,,"Watertown, SD",Micropolitan Statistical Area
47980,46029,"Codington County, SD",County or equivalent
47980,46057,"Hamlin County, SD",County or equivalent
48020,,"Watertown-Fort Atkinson, WI",Micropolitan Statistical Area
48020,55055,"Jefferson County, WI",County or equivalent
48100,,"Wauchula, FL",Micropolitan Statistical Area
48100,12049,"Hardee County, FL",County or equivalent
48180,,"Waycross, GA",Micropolitan Statistical Area
48180,13229,"Pierce County, GA",County or equivalent
48180,13299,"Ware County, GA",County or equivalent
48220,,"Weatherford, OK",Micropolitan Statistical Area
48220,40039,"Custer County, OK",County or equivalent
48460,,"West Plains, MO",Micropolitan Statistical Area
48460,29091,"Howell County, MO",County or equivalent
48500,,"West Point, MS",Micropolitan Statistical Area
48500,28025,"Clay County, MS",County or equivalent
48580,,"Whitewater, WI",Micropolitan Statistical Area
48580,55127,"Walworth County, WI",County or equivalent
48780,,"Williston, ND",Micropolitan Statistical Area
48780,38105,"Williams County, ND",County or equivalent
48820,,"Willmar, MN",Micropolitan Statistical Area
48820,27067,"Kandiyohi County, MN",County or equivalent
48940,,"Wilmington, OH",Micropolitan Statistical Area
48940,39027,"Clinton County, OH",County or equivalent
48980,,"Wilson, NC",Micropolitan Statistical Area
48980,37195,"Wilson County, NC",County or equivalent
49060,,"Winfield, KS",Micropolitan Statistical Area
49060,20035,"Cowley County, KS",County or equivalent
49080,,"Winnemucca, NV",Micropolitan Statistical Area
49080,32013,"Humboldt County, NV",County or equivalent
49100,,"Winona, MN",Micropolitan Statistical Area
49100,27169,"Winona County, MN",County or equivalent
49220,,"Wisconsin Rapids-Marshfield, WI",Micropolitan Statistical Area
49220,55141,"Wood County, WI",County or equivalent
49260,,"Woodward, OK",Micropolitan Statistical Area
49260,40045,"Ellis County, OK",County or equivalent
49260,40153,"Woodward County, OK",County or equivalent
49300,,"Wooster, OH",Micropolitan Statistical Area
49300,39169,"Wayne County, OH",County or equivalent
49380,,"Worthington, MN",Micropolitan Statistical Area
49380,27105,"Nobles County, MN",County or equivalent
49460,,"Yankton, SD",Micropolitan Statistical Area
49460,46135,"Yankton County, SD",County or equivalent
49780,,"Zanesville, OH",Micropolitan Statistical Area
